word,frequency,word type, neighborhood density
grimpé,21.05,Content,7
grimpée,21.05,Content,7
grimpée,0.00,Content,7
grimpées,21.05,Content,7
grimpés,21.05,Content,7
grimé,0.20,Content,14
grimée,0.20,Content,14
grimées,0.20,Content,14
grimés,0.20,Content,14
grince,2.84,Content,7
grincement,1.57,Content,1
grincements,1.57,Content,1
grincent,2.84,Content,7
grincer,2.84,Content,6
grincerait,2.84,Content,2
grinces,2.84,Content,7
grincez,2.84,Content,6
grinche,0.02,Content,3
grinche,0.01,Content,3
grincheuse,1.54,Content,1
grincheuse,1.06,Content,1
grincheuses,1.54,Content,1
grincheuses,1.06,Content,1
grincheux,1.54,Content,0
grincheux,1.06,Content,0
grinchir,0.00,Content,0
grincèrent,2.84,Content,1
grincé,2.84,Content,6
gringalet,0.18,Content,0
gringalet,0.44,Content,0
gringalets,0.18,Content,0
gringalets,0.44,Content,0
gringo,4.64,Content,3
gringos,4.64,Content,0
gringue,0.35,Content,7
gringuer,0.00,Content,2
grinça,2.84,Content,5
grinçaient,2.84,Content,5
grinçais,2.84,Content,5
grinçait,2.84,Content,5
grinçant,2.84,Content,5
grinçant,0.47,Content,5
grinçante,0.47,Content,1
grinçantes,0.47,Content,1
grinçants,0.47,Content,5
grinçât,2.84,Content,5
griot,0.58,Content,12
griots,0.58,Content,12
griotte,0.13,Content,2
griottes,0.13,Content,2
grip,0.20,Content,12
grippa,0.71,Content,12
grippaient,0.71,Content,12
grippal,0.03,Content,0
grippant,0.71,Content,12
grippaux,0.03,Content,9
grippe,8.22,Content,12
grippe,0.71,Content,12
grippe-sou,0.05,Content,0
grippe-sou,0.25,Content,0
grippe-sous,0.05,Content,0
grippe-sous,0.25,Content,0
grippements,0.00,Content,1
gripper,0.71,Content,12
gripperait,0.71,Content,4
grippes,8.22,Content,12
grippé,0.71,Content,12
grippé,0.09,Content,12
grippé,0.02,Content,12
grippée,0.71,Content,12
grippée,0.09,Content,12
grippée,0.02,Content,12
grippés,0.71,Content,12
grippés,0.09,Content,12
gris,19.64,Content,14
gris,2.83,Content,14
gris-blanc,0.00,Content,2
gris-bleu,0.30,Content,1
gris-bleu,0.00,Content,1
gris-gris,0.22,Content,0
gris-jaune,0.00,Content,0
gris-perle,0.01,Content,0
gris-rose,0.00,Content,0
gris-vert,0.01,Content,4
grisa,1.03,Content,12
grisai,1.03,Content,14
grisaient,1.03,Content,14
grisaille,0.25,Content,1
grisailles,0.25,Content,1
grisaillèrent,0.00,Content,0
grisais,1.03,Content,14
grisait,1.03,Content,14
grisant,0.54,Content,13
grisant,1.03,Content,13
grisante,0.54,Content,4
grisantes,0.54,Content,4
grisants,0.54,Content,13
grisassent,1.03,Content,2
grisbi,0.15,Content,1
grise,19.64,Content,13
grise,1.03,Content,13
grisent,1.03,Content,13
griser,1.03,Content,13
grisera,1.03,Content,4
griserie,0.02,Content,1
griseries,0.02,Content,1
grises,19.64,Content,13
grises,1.03,Content,13
grisette,0.00,Content,3
grisettes,0.00,Content,3
grison,0.01,Content,11
grisonnaient,0.32,Content,3
grisonnait,0.32,Content,3
grisonnant,0.48,Content,3
grisonnant,0.32,Content,3
grisonnante,0.48,Content,0
grisonnantes,0.48,Content,0
grisonnants,0.48,Content,3
grisonne,0.01,Content,3
grisonne,0.32,Content,3
grisonnent,0.32,Content,3
grisonner,0.32,Content,3
grisonné,0.32,Content,3
grisons,0.01,Content,11
grisotte,0.00,Content,6
grisou,0.01,Content,7
grisâtre,0.12,Content,0
grisâtres,0.12,Content,0
grisé,1.03,Content,13
grisé,0.16,Content,13
grisé,0.00,Content,13
grisée,1.03,Content,13
grisée,0.16,Content,13
grisées,1.03,Content,13
grisées,0.16,Content,13
grisés,1.03,Content,13
grisés,0.16,Content,13
grisés,0.00,Content,13
grive,1.73,Content,12
grivelle,0.00,Content,2
grivelures,0.00,Content,0
grivelée,0.00,Content,1
grives,1.73,Content,12
grivet,0.01,Content,9
griveton,0.00,Content,0
grivetons,0.00,Content,0
grivois,0.38,Content,0
grivois,0.01,Content,0
grivoise,0.38,Content,0
grivoiserie,0.03,Content,0
grivoiseries,0.03,Content,0
grivoises,0.38,Content,0
grivèlerie,0.00,Content,0
grizzli,0.57,Content,0
grizzlis,0.57,Content,0
grizzly,0.74,Content,0
grizzlys,0.74,Content,0
grièvement,1.68,Content,1
groenlandais,0.10,Content,0
groenlandais,0.00,Content,0
grog,0.63,Content,6
groggy,0.71,Content,1
grogna,3.01,Content,4
grognai,3.01,Content,4
grognaient,3.01,Content,4
grognais,3.01,Content,4
grognait,3.01,Content,4
grognant,0.10,Content,4
grognant,3.01,Content,4
grognard,0.03,Content,3
grognards,0.03,Content,3
grognassaient,0.00,Content,1
grognasse,0.17,Content,1
grognasser,0.00,Content,1
grognasses,0.17,Content,1
grogne,0.42,Content,4
grogne,3.01,Content,4
grognement,1.33,Content,0
grognements,1.33,Content,0
grognent,3.01,Content,4
grogner,3.01,Content,4
grognera,3.01,Content,0
grognes,0.42,Content,4
grognes,3.01,Content,4
grogneurs,0.00,Content,3
grogneuse,0.00,Content,0
grognions,3.01,Content,5
grognon,0.80,Content,5
grognon,0.32,Content,5
grognonna,0.01,Content,1
grognonne,0.80,Content,0
grognonne,0.01,Content,0
grognonner,0.01,Content,1
grognons,0.80,Content,5
grognons,0.32,Content,5
grognèrent,3.01,Content,2
grogné,3.01,Content,4
grognées,3.01,Content,4
grogs,0.63,Content,6
groin,0.43,Content,0
groins,0.43,Content,0
grole,0.07,Content,8
groles,0.07,Content,8
grolle,0.13,Content,8
grolles,0.13,Content,8
grommela,0.14,Content,3
grommelai,0.14,Content,3
grommelaient,0.14,Content,3
grommelait,0.14,Content,3
grommelant,0.14,Content,3
grommeler,0.14,Content,3
grommelez,0.14,Content,3
grommelle,0.14,Content,1
grommellement,0.01,Content,0
grommellements,0.01,Content,0
grommellent,0.14,Content,1
grommellerait,0.14,Content,0
grommelèrent,0.14,Content,0
grommelé,0.14,Content,3
grommelée,0.14,Content,3
gronda,8.74,Content,4
grondai,8.74,Content,6
grondaient,8.74,Content,6
grondais,8.74,Content,6
grondait,8.74,Content,6
grondant,0.23,Content,4
grondant,8.74,Content,4
grondante,0.23,Content,0
grondants,0.23,Content,4
gronde,8.74,Content,4
grondement,1.30,Content,1
grondements,1.30,Content,1
grondent,8.74,Content,4
gronder,8.74,Content,6
grondera,8.74,Content,2
gronderai,8.74,Content,2
gronderait,8.74,Content,2
gronderies,0.00,Content,2
grondes,8.74,Content,4
grondeur,0.00,Content,3
grondeurs,0.00,Content,3
grondeuse,0.00,Content,1
grondeuses,0.00,Content,1
grondez,8.74,Content,6
grondin,0.00,Content,6
grondins,0.00,Content,6
grondèrent,8.74,Content,1
grondé,8.74,Content,6
grondée,8.74,Content,6
grondés,8.74,Content,6
groom,1.17,Content,8
grooms,1.17,Content,8
gros,266.95,Content,15
gros,3.39,Content,15
gros,29.25,Content,15
gros-bec,0.06,Content,0
gros-becs,0.06,Content,0
gros-cul,0.04,Content,0
gros-grain,0.00,Content,0
gros-porteur,0.02,Content,0
groschen,0.00,Content,0
groseille,0.30,Content,0
groseille,1.23,Content,0
groseilles,1.23,Content,0
groseillier,0.17,Content,0
groseilliers,0.17,Content,0
grosse,266.95,Content,4
grosse,29.25,Content,4
grosses,266.95,Content,4
grosses,29.25,Content,4
grossesse,7.09,Content,1
grossesses,7.09,Content,1
grosseur,1.12,Content,4
grosseurs,1.12,Content,4
grossi,0.78,Content,2
grossi,10.57,Content,2
grossie,0.78,Content,2
grossie,10.57,Content,2
grossier,11.64,Content,2
grossier,1.27,Content,2
grossiers,11.64,Content,2
grossiers,1.27,Content,2
grossies,10.57,Content,2
grossir,10.57,Content,2
grossira,10.57,Content,3
grossirent,10.57,Content,2
grossirez,10.57,Content,3
grossiront,10.57,Content,2
grossis,0.78,Content,2
grossis,10.57,Content,2
grossissaient,10.57,Content,3
grossissais,10.57,Content,3
grossissait,10.57,Content,3
grossissant,10.57,Content,3
grossissant,0.34,Content,3
grossissante,0.34,Content,0
grossissantes,0.34,Content,0
grossissants,0.34,Content,3
grossisse,10.57,Content,2
grossissement,0.06,Content,0
grossissent,10.57,Content,2
grossisses,10.57,Content,2
grossissez,10.57,Content,4
grossiste,0.70,Content,3
grossistes,0.70,Content,3
grossit,10.57,Content,2
grossium,0.01,Content,0
grossiums,0.01,Content,0
grossière,11.64,Content,0
grossièrement,0.61,Content,0
grossières,11.64,Content,0
grossièreté,2.71,Content,0
grossièretés,2.71,Content,0
grosso modo,0.44,Content,0
grotesque,5.58,Content,0
grotesque,0.79,Content,0
grotesquement,0.04,Content,0
grotesques,5.58,Content,0
grotesques,0.79,Content,0
grotte,12.23,Content,10
grottes,12.23,Content,10
grouillaient,22.39,Content,10
grouillais,22.39,Content,10
grouillait,22.39,Content,10
grouillant,0.14,Content,10
grouillant,22.39,Content,10
grouillante,0.14,Content,0
grouillantes,0.14,Content,0
grouillants,0.14,Content,10
grouille,22.39,Content,8
grouillement,0.16,Content,1
grouillements,0.16,Content,1
grouillent,22.39,Content,8
grouiller,22.39,Content,9
grouillera,22.39,Content,3
grouillerait,22.39,Content,5
grouilleront,22.39,Content,5
grouilles,22.39,Content,8
grouillez,22.39,Content,9
grouillis,0.00,Content,6
grouillons,22.39,Content,9
grouillot,0.12,Content,6
grouillots,0.12,Content,6
grouillèrent,22.39,Content,3
grouillé,22.39,Content,9
grouillées,22.39,Content,9
grouiner,0.01,Content,0
groumais,0.00,Content,4
groumait,0.00,Content,4
groumant,0.00,Content,7
groume,0.00,Content,8
groumer,0.00,Content,0
ground,0.27,Content,0
group,7.65,Content,8
groupa,3.10,Content,8
groupage,0.01,Content,0
groupaient,3.10,Content,9
groupais,3.10,Content,9
groupait,3.10,Content,9
groupant,3.10,Content,9
groupe,104.38,Content,8
groupe,3.10,Content,8
groupement,0.98,Content,2
groupements,0.98,Content,2
groupent,3.10,Content,8
grouper,3.10,Content,8
grouperaient,3.10,Content,4
grouperont,3.10,Content,3
groupes,104.38,Content,8
groupez,3.10,Content,8
groupie,1.34,Content,7
groupies,1.34,Content,7
groupons,3.10,Content,8
groups,7.65,Content,8
groupuscule,0.36,Content,0
groupuscules,0.36,Content,0
groupât,3.10,Content,8
groupèrent,3.10,Content,3
groupé,3.10,Content,8
groupé,0.51,Content,8
groupée,3.10,Content,8
groupée,0.51,Content,8
groupées,3.10,Content,8
groupées,0.51,Content,8
groupés,3.10,Content,8
groupés,0.51,Content,8
grouse,0.28,Content,4
grouses,0.28,Content,4
gruau,0.73,Content,3
gruaux,0.73,Content,3
grue,4.76,Content,11
grues,4.76,Content,11
gruge,0.48,Content,6
grugeaient,0.48,Content,2
grugeait,0.48,Content,2
grugeant,0.48,Content,2
gruger,0.48,Content,2
grugé,0.48,Content,2
grugée,0.48,Content,2
grume,0.12,Content,9
grumeau,0.28,Content,2
grumeaux,0.28,Content,2
grumeleuse,0.33,Content,0
grumeleuses,0.33,Content,0
grumeleux,0.33,Content,0
grumes,0.12,Content,9
grumier,0.01,Content,1
grunge,0.27,Content,0
gruppetto,0.00,Content,0
gruta,0.00,Content,1
grute,0.00,Content,6
grutier,0.14,Content,1
grutiers,0.14,Content,1
grutière,0.14,Content,0
gruyère,1.02,Content,1
grâce,34.59,Content,16
grâce,0.70,Content,16
grâce,85.61,Function,16
grâces,34.59,Content,16
grèbe,0.02,Content,9
grèbes,0.02,Content,9
grège,0.00,Content,11
grège,0.00,Content,11
grèges,0.00,Content,11
grègues,0.00,Content,10
grène,0.00,Content,15
grènera,0.00,Content,5
grès,0.31,Content,19
grève,0.18,Content,14
grève,15.87,Content,14
grèvent,0.18,Content,14
grèverait,0.18,Content,5
grèves,0.18,Content,14
grèves,15.87,Content,14
gré,11.36,Content,13
gréage,0.01,Content,0
grébiche,0.01,Content,1
gréco,0.15,Content,0
gréco-latine,0.00,Content,0
gréco-latines,0.00,Content,0
gréco-romain,0.46,Content,0
gréco-romaine,0.46,Content,0
gréco-romaines,0.46,Content,0
gréco-romains,0.46,Content,0
gréement,0.26,Content,3
gréements,0.26,Content,3
gréer,0.07,Content,1
gréez,0.07,Content,1
grégaire,0.11,Content,0
grégeois,0.05,Content,0
grégorien,0.06,Content,0
grégorienne,0.06,Content,0
grégoriens,0.06,Content,0
grésil,0.00,Content,3
grésilla,0.35,Content,3
grésillaient,0.35,Content,3
grésillait,0.35,Content,3
grésillant,0.15,Content,3
grésillant,0.35,Content,3
grésillante,0.15,Content,0
grésillantes,0.15,Content,0
grésille,0.35,Content,1
grésillement,0.46,Content,0
grésillements,0.46,Content,0
grésillent,0.35,Content,1
grésiller,0.35,Content,3
grésillerait,0.35,Content,0
grésillé,0.35,Content,3
gréviste,0.17,Content,0
gréviste,1.50,Content,0
grévistes,0.17,Content,0
grévistes,1.50,Content,0
gréé,0.07,Content,1
gréée,0.07,Content,1
gréées,0.07,Content,1
grêlaient,0.24,Content,3
grêlait,0.24,Content,3
grêle,0.54,Content,15
grêle,1.05,Content,15
grêle,0.24,Content,15
grêlent,0.24,Content,15
grêler,0.24,Content,2
grêleraient,0.24,Content,3
grêles,0.54,Content,15
grêles,1.05,Content,15
grêlon,0.33,Content,2
grêlons,0.33,Content,2
grêlé,0.24,Content,2
grêlé,0.31,Content,2
grêlée,0.24,Content,2
grêlée,0.31,Content,2
grêlées,0.24,Content,2
grêlés,0.24,Content,2
grêlés,0.31,Content,2
guacamole,0.43,Content,0
guadeloupéenne,0.00,Content,0
guanaco,0.01,Content,0
guanine,0.04,Content,0
guano,0.23,Content,1
guaracha,0.02,Content,0
guarani,0.00,Content,0
guatémaltèque,0.07,Content,0
guatémaltèque,0.01,Content,0
guelfe,0.00,Content,2
guelfe,0.10,Content,2
guelfes,0.10,Content,2
guenille,0.41,Content,2
guenilles,0.41,Content,2
guenilleux,0.00,Content,1
guenillons,0.00,Content,1
guenipe,0.00,Content,1
guenon,0.58,Content,5
guenons,0.58,Content,5
guerre,221.65,Content,23
guerre-éclair,0.01,Content,0
guerres,221.65,Content,23
guerrier,6.70,Content,6
guerrier,16.75,Content,6
guerriers,6.70,Content,6
guerriers,16.75,Content,6
guerrière,6.70,Content,4
guerrières,6.70,Content,4
guerroient,0.30,Content,0
guerroyai,0.30,Content,2
guerroyaient,0.30,Content,2
guerroyait,0.30,Content,2
guerroyant,0.30,Content,2
guerroyer,0.30,Content,2
guerroyeur,0.00,Content,0
guerroyé,0.30,Content,2
guet,3.29,Content,27
guet-apens,0.68,Content,0
guets,3.29,Content,27
guets-apens,0.00,Content,0
guetta,8.52,Content,13
guettai,8.52,Content,14
guettaient,8.52,Content,14
guettais,8.52,Content,14
guettait,8.52,Content,14
guettant,8.52,Content,13
guette,0.04,Content,22
guette,8.52,Content,22
guettent,8.52,Content,22
guetter,8.52,Content,9
guettera,8.52,Content,7
guetterai,8.52,Content,7
guetterais,8.52,Content,7
guetterait,8.52,Content,7
guetterez,8.52,Content,5
guetterons,8.52,Content,7
guetteront,8.52,Content,7
guettes,0.04,Content,22
guettes,8.52,Content,22
guetteur,1.09,Content,4
guetteurs,1.09,Content,4
guetteuse,1.09,Content,5
guetteuses,1.09,Content,5
guettez,8.52,Content,15
guettiez,8.52,Content,7
guettions,8.52,Content,4
guettons,8.52,Content,12
guettât,8.52,Content,13
guettèrent,8.52,Content,4
guetté,8.52,Content,9
guettée,8.52,Content,9
guettées,8.52,Content,9
guettés,8.52,Content,9
gueugueule,0.00,Content,0
gueula,9.81,Content,4
gueulai,9.81,Content,4
gueulaient,9.81,Content,4
gueulais,9.81,Content,4
gueulait,9.81,Content,4
gueulant,9.81,Content,5
gueulante,0.14,Content,1
gueulantes,0.14,Content,1
gueulard,0.14,Content,1
gueulard,0.23,Content,1
gueularde,0.14,Content,0
gueularde,0.23,Content,0
gueulards,0.14,Content,1
gueulards,0.23,Content,1
gueule,125.22,Content,8
gueule,9.81,Content,8
gueule-de-loup,0.03,Content,1
gueulement,0.00,Content,2
gueulements,0.00,Content,2
gueulent,9.81,Content,8
gueuler,9.81,Content,5
gueulera,9.81,Content,1
gueulerai,9.81,Content,2
gueulerais,9.81,Content,2
gueulerait,9.81,Content,2
gueules,125.22,Content,8
gueules,9.81,Content,8
gueules-de-loup,0.00,Content,1
gueuleton,0.65,Content,0
gueuletonnait,0.00,Content,1
gueuletonner,0.00,Content,1
gueuletons,0.65,Content,0
gueulette,0.01,Content,3
gueulettes,0.01,Content,3
gueulez,9.81,Content,5
gueuloir,0.00,Content,0
gueulé,9.81,Content,5
gueulée,9.81,Content,5
gueulés,9.81,Content,5
gueusant,0.00,Content,3
gueusards,0.00,Content,1
gueuse,2.87,Content,5
gueuserie,0.00,Content,0
gueuses,0.01,Content,5
gueuses,2.87,Content,5
gueux,2.87,Content,23
gueuze,0.00,Content,5
gugusse,1.12,Content,0
gugusses,1.12,Content,0
gui,2.90,Content,26
guibole,0.14,Content,1
guiboles,0.14,Content,1
guibolle,0.11,Content,1
guibolles,0.11,Content,1
guiche,0.06,Content,15
guiches,0.06,Content,15
guichet,3.81,Content,8
guichetier,0.31,Content,0
guichetiers,0.31,Content,0
guichetière,0.31,Content,0
guichets,3.81,Content,8
guida,24.79,Content,11
guidage,1.19,Content,1
guidai,24.79,Content,11
guidaient,24.79,Content,11
guidais,24.79,Content,11
guidait,24.79,Content,11
guidance,0.01,Content,0
guidant,24.79,Content,9
guide,17.52,Content,14
guide,24.79,Content,14
guide-interprète,0.00,Content,0
guident,24.79,Content,14
guider,24.79,Content,11
guidera,24.79,Content,5
guiderai,24.79,Content,5
guiderait,24.79,Content,5
guideras,24.79,Content,5
guiderez,24.79,Content,3
guideront,24.79,Content,4
guides,17.52,Content,14
guides,24.79,Content,14
guidez,24.79,Content,11
guidiez,24.79,Content,1
guidon,1.27,Content,7
guidons,24.79,Content,7
guidons,1.27,Content,7
guidèrent,24.79,Content,2
guidé,24.79,Content,11
guidée,24.79,Content,11
guidées,24.79,Content,11
guidés,24.79,Content,11
guigna,0.04,Content,8
guignaient,0.04,Content,8
guignais,0.04,Content,8
guignait,0.04,Content,8
guignant,0.04,Content,7
guigne,0.93,Content,10
guigne,0.04,Content,10
guigner,0.04,Content,10
guignes,0.93,Content,10
guignol,3.29,Content,5
guignolades,0.00,Content,0
guignolesque,0.00,Content,0
guignolet,0.00,Content,2
guignols,3.29,Content,5
guignon,0.00,Content,12
guilde,0.57,Content,2
guildes,0.57,Content,2
guili-guili,0.16,Content,0
guillaume,0.00,Content,0
guillaumes,0.00,Content,0
guilledou,0.02,Content,0
guillemet,0.52,Content,2
guillemets,0.52,Content,2
guillemot,0.11,Content,1
guilleret,0.22,Content,4
guillerets,0.22,Content,4
guillerette,0.22,Content,0
guillerettes,0.22,Content,0
guilloche,0.02,Content,0
guillochures,0.00,Content,0
guilloché,0.02,Content,0
guillochée,0.02,Content,0
guillochées,0.02,Content,0
guillochés,0.02,Content,0
guillotina,0.80,Content,2
guillotinaient,0.80,Content,2
guillotinait,0.80,Content,2
guillotine,1.07,Content,0
guillotine,0.80,Content,0
guillotinent,0.80,Content,0
guillotiner,0.80,Content,2
guillotines,0.01,Content,0
guillotines,1.07,Content,0
guillotineur,0.00,Content,0
guillotineurs,0.00,Content,0
guillotiné,0.80,Content,2
guillotiné,0.01,Content,2
guillotinée,0.80,Content,2
guillotinée,0.01,Content,2
guillotinées,0.01,Content,2
guillotinés,0.80,Content,2
guillotinés,0.01,Content,2
guimauve,1.49,Content,0
guimauves,1.49,Content,0
guimbarde,0.61,Content,0
guimbardes,0.61,Content,0
guimpe,0.19,Content,6
guimpes,0.19,Content,6
guinchait,0.11,Content,5
guinche,0.00,Content,6
guincher,0.11,Content,5
guinches,0.00,Content,6
guinches,0.11,Content,6
guindaient,0.16,Content,7
guindait,0.16,Content,7
guindal,0.00,Content,0
guindals,0.00,Content,0
guindant,0.10,Content,6
guindant,0.16,Content,6
guinde,0.16,Content,9
guindeau,0.02,Content,3
guinder,0.16,Content,8
guindé,0.16,Content,8
guindé,0.67,Content,8
guindée,0.16,Content,8
guindée,0.67,Content,8
guindées,0.67,Content,8
guindés,0.16,Content,8
guindés,0.67,Content,8
guinguette,0.14,Content,1
guinguettes,0.14,Content,1
guinée,1.40,Content,13
guinéen,0.00,Content,1
guinéenne,0.00,Content,0
guinéennes,0.00,Content,0
guinéens,0.00,Content,1
guinées,1.40,Content,13
guipure,0.27,Content,0
guipures,0.27,Content,0
guirlande,1.65,Content,0
guirlandes,1.65,Content,0
guise,6.26,Content,15
guises,0.00,Content,15
guitare,13.86,Content,2
guitares,13.86,Content,2
guitariste,2.29,Content,1
guitaristes,2.29,Content,1
guitoune,0.00,Content,0
guitounes,0.00,Content,0
gulden,0.10,Content,1
gun,1.51,Content,5
guna,0.04,Content,2
guns,1.51,Content,5
guppy,0.55,Content,0
guru,0.08,Content,8
gus,8.50,Content,14
gusse,0.14,Content,14
gustatif,0.21,Content,1
gustation,0.00,Content,0
gustative,0.21,Content,1
gustatives,0.21,Content,1
gusto,0.88,Content,1
gut,0.64,Content,14
gutta-percha,0.03,Content,0
guttural,0.07,Content,0
gutturale,0.07,Content,0
gutturales,0.07,Content,0
gutturales,0.00,Content,0
gutturaux,0.07,Content,0
guyanais,0.00,Content,0
guzla,0.00,Content,0
guède,0.02,Content,18
guère,17.02,Content,23
